filename,label,num_apis,has_process_injection,has_network_c2,has_persistence,has_anti_debug,has_priv_escalation,matched_behaviors,m4_score_rules,m4_score,m4_source
3558_alembic.exe,benign,100,0,0,0,0,0,Timing Evasion,0.45,0.0,cnn_lstm
3557_umount.exe,benign,29,0,0,0,0,0,,0.0,0.0,cnn_lstm
3556_tzset.exe,benign,31,0,0,0,0,0,,0.0,0.0,cnn_lstm
3555_strace.exe,benign,100,0,0,0,0,0,Timing Evasion,0.45,0.0,cnn_lstm
3554_ssp.exe,benign,41,0,0,0,0,0,,0.0,0.0,cnn_lstm
3553_setmetamode.exe,benign,22,0,0,0,0,0,,0.0,0.0,cnn_lstm
3552_setfacl.exe,benign,38,0,0,0,0,0,,0.0,9.5e-05,cnn_lstm
3551_regtool.exe,benign,62,0,0,0,0,0,,0.0,0.0,cnn_lstm
3550_ps.exe,benign,51,0,0,0,0,1,Privilege Escalation,0.7,0.0,cnn_lstm
3549_pldd.exe,benign,31,0,0,0,0,0,,0.0,0.0,cnn_lstm
3548_patch.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3547_passwd.exe,benign,56,0,0,0,0,1,,0.0,0.0,cnn_lstm
3546_mount.exe,benign,51,0,0,0,0,0,,0.0,0.0,cnn_lstm
3545_mkpasswd.exe,benign,65,0,0,0,0,1,,0.0,0.0,cnn_lstm
3544_mkgroup.exe,benign,63,0,0,0,0,1,,0.0,0.0,cnn_lstm
3543_minidumper.exe,benign,35,0,0,0,0,0,,0.0,0.0,cnn_lstm
3542_locale.exe,benign,59,0,0,0,0,0,,0.0,0.0,cnn_lstm
3541_ldh.exe,benign,3,0,0,0,0,0,,0.0,0.124891,cnn_lstm
3540_ldd.exe,benign,61,0,0,0,0,0,,0.0,0.0,cnn_lstm
3539_kill.exe,benign,42,0,0,0,0,1,Privilege Escalation,0.7,1e-06,cnn_lstm
3538_getfacl.exe,benign,32,0,0,0,0,0,,0.0,0.0,cnn_lstm
3537_getconf.exe,benign,30,0,0,0,0,0,,0.0,6e-06,cnn_lstm
3536_dumper.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3535_cygwin-console-helper.exe,benign,56,0,0,0,0,0,Timing Evasion,0.45,0.0,cnn_lstm
3534_cygpath.exe,benign,84,0,0,0,0,0,,0.0,0.0,cnn_lstm
3533_cygcheck.exe,benign,100,0,0,0,1,0,Timing Evasion,0.45,0.0,cnn_lstm
3532_b2.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3531_testmini.exe,benign,42,0,0,0,1,0,,0.0,0.0,cnn_lstm
3530_simple.exe,benign,44,0,0,0,1,0,,0.0,0.0,cnn_lstm
3529_lzotest.exe,benign,69,0,0,0,1,0,,0.0,0.0,cnn_lstm
3528_lzopack.exe,benign,51,0,0,0,1,0,,0.0,0.0,cnn_lstm
3527_pg_regress.exe,benign,100,0,1,0,1,1,,0.0,0.0,cnn_lstm
3526_pg_isolation_regress.exe,benign,100,0,1,0,1,1,,0.0,0.0,cnn_lstm
3525_isolationtester.exe,benign,71,0,0,0,1,0,,0.0,0.0,cnn_lstm
3524_x86_64-w64-mingw32-nmakehlp.exe,benign,81,0,0,0,0,0,Timing Evasion,0.45,0.0,cnn_lstm
3523_zstd.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3522_xzdec.exe,benign,64,0,0,0,1,0,,0.0,0.0,cnn_lstm
3521_xz.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3520_xsltproc.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3519_xmlwf.exe,benign,86,0,0,0,1,0,,0.0,0.0,cnn_lstm
3518_xmlpatternsvalidator.exe,benign,68,0,0,0,1,0,,0.0,0.0,cnn_lstm
3517_xmlpatterns.exe,benign,100,0,0,0,0,0,,0.0,5e-06,cnn_lstm
3516_xmllint.exe,benign,100,0,0,0,0,0,,0.0,6e-06,cnn_lstm
3515_xmlcatalog.exe,benign,76,0,0,0,1,0,,0.0,0.0,cnn_lstm
3514_wrjpgcom.exe,benign,51,0,0,0,1,0,,0.0,0.0,cnn_lstm
3513_wish86t.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3512_wish86.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3511_wish.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3510_winpty-agent.exe,benign,100,0,0,0,1,1,Timing Evasion,0.45,0.0,cnn_lstm
3509_windeployqt.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3508_uic.exe,benign,100,0,0,0,0,0,,0.0,5e-06,cnn_lstm
3507_transicc.exe,benign,83,0,0,0,1,0,,0.0,0.0,cnn_lstm
3506_tracegen.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3505_tificc.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3504_tiffsplit.exe,benign,68,0,0,0,1,0,,0.0,0.0,cnn_lstm
3503_tiffset.exe,benign,71,0,0,0,1,0,,0.0,0.0,cnn_lstm
3502_tiffmedian.exe,benign,60,0,0,0,1,0,,0.0,0.0,cnn_lstm
3501_tiffinfo.exe,benign,82,0,0,0,1,0,,0.0,0.0,cnn_lstm
3500_tiffgt.exe,benign,84,0,0,0,1,0,,0.0,0.0,cnn_lstm
3499_tiffdump.exe,benign,62,0,0,0,1,0,,0.0,0.0,cnn_lstm
3498_tiffdither.exe,benign,61,0,0,0,1,0,,0.0,0.0,cnn_lstm
3497_tiffcrop.exe,benign,99,0,0,0,1,0,,0.0,0.0,cnn_lstm
3496_tiffcp.exe,benign,90,0,0,0,1,0,,0.0,0.0,cnn_lstm
3495_tiffcmp.exe,benign,55,0,0,0,1,0,,0.0,0.0,cnn_lstm
3494_tiff2rgba.exe,benign,71,0,0,0,1,0,,0.0,0.0,cnn_lstm
3493_tiff2ps.exe,benign,88,0,0,0,1,0,,0.0,0.0,cnn_lstm
3492_tiff2pdf.exe,benign,99,0,0,0,1,0,,0.0,0.0,cnn_lstm
3491_tiff2bw.exe,benign,64,0,0,0,1,0,,0.0,0.0,cnn_lstm
3490_testsolv.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3489_testcon.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3488_tclsh86t.exe,benign,48,0,0,0,1,0,,0.0,0.0,cnn_lstm
3487_tclsh86.exe,benign,48,0,0,0,1,0,,0.0,0.0,cnn_lstm
3486_tclsh.exe,benign,48,0,0,0,1,0,,0.0,0.0,cnn_lstm
3485_sqlite3.exe,benign,100,0,0,0,1,0,Timing Evasion,0.45,0.0,cnn_lstm
3484_sha256_profile.exe,benign,55,0,0,0,1,0,,0.0,0.0,cnn_lstm
3483_run_x_platform_fuzz_corpus.exe,benign,72,0,0,0,1,0,,0.0,0.0,cnn_lstm
3482_runxmlconf.exe,benign,77,0,0,0,1,0,,0.0,0.0,cnn_lstm
3481_repc.exe,benign,100,0,0,0,0,0,,0.0,6e-06,cnn_lstm
3480_rdjpgcom.exe,benign,50,0,0,0,1,0,,0.0,0.0,cnn_lstm
3479_rcc.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3478_raw2tiff.exe,benign,68,0,0,0,1,0,,0.0,0.0,cnn_lstm
3477_qwebengine_convert_dict.exe,benign,100,0,0,0,0,0,Timing Evasion,0.45,0.0,cnn_lstm
3476_qvkgen.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3475_QtWebEngineProcess.exe,benign,100,0,0,0,1,1,,0.0,0.0,cnn_lstm
3474_qtplugininfo.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3473_qtpaths.exe,benign,92,0,0,0,1,0,,0.0,0.0,cnn_lstm
3472_qtdiag.exe,benign,100,0,0,0,0,0,,0.0,5e-06,cnn_lstm
3471_qtattributionsscanner.exe,benign,100,0,0,0,0,0,,0.0,7e-06,cnn_lstm
3470_qscxmlc.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3469_qmltyperegistrar.exe,benign,100,0,0,0,0,0,,0.0,6e-06,cnn_lstm
3468_qmltestrunner.exe,benign,41,0,0,0,1,0,,0.0,0.0,cnn_lstm
3467_qmlscene.exe,benign,100,0,0,0,0,0,,0.0,5e-06,cnn_lstm
3466_qmlprofiler.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3465_qmlpreview.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3464_qmlplugindump.exe,benign,100,0,0,0,0,0,,0.0,5e-06,cnn_lstm
3463_qmlmin.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3462_qmllint.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3461_qmlimportscanner.exe,benign,100,0,0,0,0,0,,0.0,7e-06,cnn_lstm
3460_qmlformat.exe,benign,100,0,0,0,0,0,,0.0,7e-06,cnn_lstm
3459_qmleasing.exe,benign,100,0,0,0,0,0,,0.0,7e-06,cnn_lstm
3458_qmlcachegen.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3457_qml.exe,benign,100,0,0,0,0,0,,0.0,6e-06,cnn_lstm
3456_qmake.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3455_qlalr.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3454_qhelpgenerator.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3453_qgltf.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3452_qdoc.exe,benign,100,0,0,0,0,0,,0.0,5e-06,cnn_lstm
3451_qdistancefieldgenerator.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3450_qdbusxml2cpp.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3449_qdbusviewer.exe,benign,100,0,0,0,0,0,,0.0,7e-06,cnn_lstm
3448_qdbuscpp2xml.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3447_qdbus.exe,benign,100,0,0,0,0,0,,0.0,7e-06,cnn_lstm
3446_qcollectiongenerator.exe,benign,47,0,0,0,1,0,,0.0,0.0,cnn_lstm
3445_psicc.exe,benign,83,0,0,0,1,0,,0.0,0.0,cnn_lstm
3444_protoc.exe,benign,83,0,0,0,1,0,,0.0,0.0,cnn_lstm
3443_protoc-gen-upb_minitable.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3442_protoc-gen-upbdefs.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3441_protoc-gen-upb.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3440_produce_x_platform_fuzz_corpus.exe,benign,71,0,0,0,1,0,,0.0,0.0,cnn_lstm
3439_ppm2tiff.exe,benign,64,0,0,0,1,0,,0.0,0.0,cnn_lstm
3438_pngfix.exe,benign,87,0,0,0,1,0,,0.0,0.0,cnn_lstm
3437_png-fix-itxt.exe,benign,43,0,0,0,1,0,,0.0,0.0,cnn_lstm
3436_pkgdata.exe,benign,98,0,0,0,1,0,,0.0,0.0,cnn_lstm
3435_pixeltool.exe,benign,100,0,0,0,0,0,,0.0,7e-06,cnn_lstm
3434_pg_config.exe,benign,84,0,0,0,1,0,,0.0,0.0,cnn_lstm
3433_pcre2_jit_test.exe,benign,58,0,0,0,1,0,,0.0,0.0,cnn_lstm
3432_pcre2test.exe,benign,93,0,0,0,1,0,,0.0,0.0,cnn_lstm
3431_pcre2posix_test.exe,benign,56,0,0,0,1,0,,0.0,0.0,cnn_lstm
3430_pcre2grep.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3429_pal2rgb.exe,benign,60,0,0,0,1,0,,0.0,0.0,cnn_lstm
3428_opj_dump.exe,benign,80,0,0,0,1,0,,0.0,0.0,cnn_lstm
3427_opj_decompress.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3426_opj_compress.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3425_openssl.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3424_ms2mit.exe,benign,48,0,0,0,1,0,,0.0,0.0,cnn_lstm
3423_moc.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3422_mit2ms.exe,benign,45,0,0,0,1,0,,0.0,0.0,cnn_lstm
3421_mirror_server_stop.exe,benign,42,0,0,0,1,0,,0.0,0.0,cnn_lstm
3420_mirror_server.exe,benign,42,0,0,0,1,0,,0.0,0.0,cnn_lstm
3419_meshdebug.exe,benign,81,0,0,0,1,0,,0.0,0.0,cnn_lstm
3418_mergesolv.exe,benign,70,0,0,0,1,0,,0.0,0.0,cnn_lstm
3417_mamba-package.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3416_makeconv.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3415_lzmainfo.exe,benign,61,0,0,0,1,0,,0.0,0.0,cnn_lstm
3414_lzmadec.exe,benign,64,0,0,0,1,0,,0.0,0.0,cnn_lstm
3413_lz4.exe,benign,86,0,0,0,1,0,,0.0,0.0,cnn_lstm
3412_lupdate.exe,benign,100,0,0,0,0,0,,0.0,7e-06,cnn_lstm
3411_lupdate-pro.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3410_lrelease.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3409_lrelease-pro.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3408_lprodump.exe,benign,100,0,0,0,0,0,,0.0,6e-06,cnn_lstm
3407_linkicc.exe,benign,82,0,0,0,1,0,,0.0,0.0,cnn_lstm
3406_linguist.exe,benign,100,0,0,0,0,0,,0.0,5e-06,cnn_lstm
3405_libdeflate-gzip.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3404_libdeflate-gunzip.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3403_lconvert.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3402_kvno.exe,benign,59,0,0,0,1,0,,0.0,0.0,cnn_lstm
3401_kswitch.exe,benign,45,0,0,0,1,0,,0.0,0.0,cnn_lstm
3400_kpasswd.exe,benign,44,0,0,0,1,0,,0.0,0.0,cnn_lstm
3399_klist.exe,benign,59,0,0,0,1,0,,0.0,0.0,cnn_lstm
3398_kinit.exe,benign,56,0,0,0,1,0,,0.0,0.0,cnn_lstm
3397_kfwcpcc.exe,benign,82,0,0,0,1,0,,0.0,0.0,cnn_lstm
3396_kdestroy.exe,benign,45,0,0,0,1,0,,0.0,0.0,cnn_lstm
3395_kdeltkt.exe,benign,47,0,0,0,1,0,,0.0,0.0,cnn_lstm
3394_kcpytkt.exe,benign,47,0,0,0,1,0,,0.0,0.0,cnn_lstm
3393_jpgicc.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3392_jpegtran.exe,benign,76,0,0,0,1,0,,0.0,0.0,cnn_lstm
3391_installcheck.exe,benign,76,0,0,0,1,0,,0.0,0.0,cnn_lstm
3390_idc.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3389_icupkg.exe,benign,93,0,0,0,1,0,,0.0,0.0,cnn_lstm
3388_icuinfo.exe,benign,78,0,0,0,1,0,,0.0,0.0,cnn_lstm
3387_icuexportdata.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3386_h5watch.exe,benign,96,0,0,0,1,0,,0.0,0.0,cnn_lstm
3385_h5unjam.exe,benign,80,0,0,0,1,0,,0.0,0.0,cnn_lstm
3384_h5stat.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3383_h5repart.exe,benign,74,0,0,0,1,0,,0.0,0.0,cnn_lstm
3382_h5repack.exe,benign,100,0,0,0,0,0,,0.0,6e-06,cnn_lstm
3381_h5perf_serial.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3380_h5mkgrp.exe,benign,73,0,0,0,1,0,,0.0,0.0,cnn_lstm
3379_h5ls.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3378_h5jam.exe,benign,73,0,0,0,1,0,,0.0,0.0,cnn_lstm
3377_h5import.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3376_h5format_convert.exe,benign,73,0,0,0,1,0,,0.0,0.0,cnn_lstm
3375_h5dump.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3374_h5diff.exe,benign,67,0,0,0,1,0,,0.0,0.0,cnn_lstm
3373_h5delete.exe,benign,48,0,0,0,1,0,,0.0,0.0,cnn_lstm
3372_h5debug.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3371_h5copy.exe,benign,86,0,0,0,1,0,,0.0,0.0,cnn_lstm
3370_h5clear.exe,benign,77,0,0,0,1,0,,0.0,0.0,cnn_lstm
3369_gss-server.exe,benign,78,0,0,0,1,0,,0.0,0.0,cnn_lstm
3368_gss-client.exe,benign,77,0,1,0,1,0,Raw Socket C2,0.78,0.0,cnn_lstm
3367_grpc_ruby_plugin.exe,benign,65,0,0,0,1,0,,0.0,0.0,cnn_lstm
3366_grpc_python_plugin.exe,benign,49,0,0,0,1,0,,0.0,0.0,cnn_lstm
3365_grpc_php_plugin.exe,benign,96,0,0,0,1,0,,0.0,0.0,cnn_lstm
3364_grpc_objective_c_plugin.exe,benign,87,0,0,0,1,0,,0.0,0.0,cnn_lstm
3363_grpc_node_plugin.exe,benign,70,0,0,0,1,0,,0.0,0.0,cnn_lstm
3362_grpc_csharp_plugin.exe,benign,70,0,0,0,1,0,,0.0,0.0,cnn_lstm
3361_grpc_cpp_plugin.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3360_gensprep.exe,benign,97,0,0,0,1,0,,0.0,0.0,cnn_lstm
3359_genrb.exe,benign,100,0,0,0,0,0,,0.0,6e-06,cnn_lstm
3358_gennorm2.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3357_gendict.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3356_gencnval.exe,benign,87,0,0,0,1,0,,0.0,0.0,cnn_lstm
3355_gencmn.exe,benign,70,0,0,0,1,0,,0.0,0.0,cnn_lstm
3354_gencfu.exe,benign,84,0,0,0,1,0,,0.0,0.0,cnn_lstm
3353_genccode.exe,benign,75,0,0,0,1,0,,0.0,0.0,cnn_lstm
3352_genbrk.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3351_fax2tiff.exe,benign,75,0,0,0,1,0,,0.0,0.0,cnn_lstm
3350_fax2ps.exe,benign,73,0,0,0,1,0,,0.0,0.0,cnn_lstm
3349_elastipubsub.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3348_elasticurl.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3347_dumpsolv.exe,benign,74,0,0,0,1,0,,0.0,0.0,cnn_lstm
3346_dumpdoc.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3345_dumpcpp.exe,benign,100,0,0,0,0,0,,0.0,5e-06,cnn_lstm
3344_djpeg.exe,benign,67,0,0,0,1,0,,0.0,0.0,cnn_lstm
3343_designer.exe,benign,100,0,0,0,0,0,,0.0,7e-06,cnn_lstm
3342_derb.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3341_curl.exe,benign,100,0,0,0,1,0,Timing Evasion,0.45,0.0,cnn_lstm
3340_conda2solv.exe,benign,66,0,0,0,1,0,,0.0,0.0,cnn_lstm
3339_cjpeg.exe,benign,71,0,0,0,1,0,,0.0,0.0,cnn_lstm
3338_ccapiserver.exe,benign,100,0,0,0,1,1,,0.0,0.0,cnn_lstm
3337_canbusutil.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3336_bzip2recover.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3335_bzip2.exe,benign,75,0,0,0,1,0,,0.0,0.0,cnn_lstm
3334_bsdtar.exe,benign,100,0,0,0,0,0,,0.0,0.0,cnn_lstm
3333_bsdcpio.exe,benign,100,0,0,0,0,0,,0.0,5e-06,cnn_lstm
3332_bsdcat.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3331_bjam.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3330_balsam.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3329_b2.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3328_assistant.exe,benign,100,0,0,0,0,0,,0.0,7e-06,cnn_lstm
3327_ahost.exe,benign,62,0,1,0,1,0,,0.0,0.0,cnn_lstm
3326_adig.exe,benign,70,0,1,0,1,0,,0.0,0.0,cnn_lstm
3325_acountry.exe,benign,66,0,1,0,1,0,,0.0,0.0,cnn_lstm
3324_venvwlauncher.exe,benign,94,0,0,0,1,0,,0.0,0.0,cnn_lstm
3323_venvlauncher.exe,benign,92,0,0,0,1,0,,0.0,0.0,cnn_lstm
3322_pythonw.exe,benign,94,0,0,0,1,0,,0.0,0.0,cnn_lstm
3321_python.exe,benign,92,0,0,0,1,0,,0.0,0.0,cnn_lstm
3320_pythonservice.exe,benign,88,0,0,0,1,0,,0.0,0.0,cnn_lstm
3319_wininst-9.0.exe,benign,100,0,0,0,1,0,Timing Evasion,0.45,0.0,cnn_lstm
3318_wininst-9.0-amd64.exe,benign,100,0,0,0,1,0,Timing Evasion,0.45,0.0,cnn_lstm
3317_wininst-8.0.exe,benign,100,0,0,1,1,0,Registry Persistence|Timing Evasion,0.75,0.0,cnn_lstm
3316_wininst-7.1.exe,benign,100,0,0,1,0,0,Registry Persistence|Process Spawn,0.75,0.0,cnn_lstm
3315_wininst-6.0.exe,benign,100,0,0,1,0,0,Registry Persistence|Process Spawn,0.75,0.0,cnn_lstm
3314_wininst-14.0.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3313_wininst-14.0-amd64.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3312_wininst-10.0.exe,benign,100,0,0,0,1,0,Timing Evasion,0.45,0.0,cnn_lstm
3311_wininst-10.0-amd64.exe,benign,100,0,0,0,1,0,Timing Evasion,0.45,0.0,cnn_lstm
3310_gui.exe,benign,61,0,0,0,1,0,,0.0,0.0,cnn_lstm
3309_gui-arm64.exe,benign,56,0,0,0,0,0,,0.0,0.0,cnn_lstm
3308_gui-64.exe,benign,64,0,0,0,1,0,,0.0,0.0,cnn_lstm
3307_gui-32.exe,benign,61,0,0,0,1,0,,0.0,0.0,cnn_lstm
3306_cli.exe,benign,61,0,0,0,1,0,,0.0,0.0,cnn_lstm
3305_cli-arm64.exe,benign,56,0,0,0,0,0,,0.0,0.0,cnn_lstm
3304_cli-64.exe,benign,64,0,0,0,1,0,,0.0,0.0,cnn_lstm
3303_cli-32.exe,benign,61,0,0,0,1,0,,0.0,0.0,cnn_lstm
3302_Pythonwin.exe,benign,88,0,0,0,1,0,,0.0,0.0,cnn_lstm
3301_w64.exe,benign,94,0,0,0,1,0,Timing Evasion,0.45,0.0,cnn_lstm
3300_w64-arm.exe,benign,92,0,0,0,0,0,,0.0,0.0,cnn_lstm
3299_w32.exe,benign,93,0,0,0,1,0,Timing Evasion,0.45,0.0,cnn_lstm
3298_t64.exe,benign,86,0,0,0,1,0,Timing Evasion,0.45,0.0,cnn_lstm
3297_t64-arm.exe,benign,86,0,0,0,0,0,,0.0,0.0,cnn_lstm
3296_t32.exe,benign,85,0,0,0,1,0,Timing Evasion,0.45,0.0,cnn_lstm
3295_inject_dll_amd64.exe,benign,91,1,0,0,1,0,Process Injection|Process Injection (partial),0.95,0.0,cnn_lstm
3294_gui-64.exe,benign,100,0,0,0,0,0,Timing Evasion,0.45,0.0,cnn_lstm
3293_gui-32.exe,benign,100,0,0,0,0,0,Timing Evasion,0.45,0.0,cnn_lstm
3292_cli-64.exe,benign,100,0,0,0,0,0,Timing Evasion,0.45,0.0,cnn_lstm
3291_cli-32.exe,benign,100,0,0,0,0,0,Timing Evasion,0.45,0.0,cnn_lstm
3290_cli-64.exe,benign,100,0,0,0,0,0,Timing Evasion,0.45,0.0,cnn_lstm
3289_cli-32.exe,benign,100,0,0,0,0,0,Timing Evasion,0.45,0.0,cnn_lstm
3288__conda.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3287_Uninstall-Anaconda3.exe,benign,100,0,0,0,0,1,Privilege Escalation,0.7,0.0,cnn_lstm
3286_pythonw.exe,benign,64,0,0,0,1,0,,0.0,0.0,cnn_lstm
3285_python.exe,benign,63,0,0,0,1,0,,0.0,0.0,cnn_lstm
3284_serialver.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3283_rmiregistry.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3282_ktab.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3281_klist.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3280_kinit.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3279_keytool.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3278_jwebserver.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3277_jstatd.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3276_jstat.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3275_jstack.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3274_jshell.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3273_jrunscript.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3272_jps.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3271_jpackage.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3270_jmod.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3269_jmap.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3268_jlink.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3267_jinfo.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3266_jimage.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3265_jhsdb.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3264_jfr.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3263_jdeps.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3262_jdeprscan.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3261_jdb.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3260_jconsole.exe,benign,56,0,0,0,1,0,,0.0,0.0,cnn_lstm
3259_jcmd.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3258_javaw.exe,benign,56,0,0,0,1,0,,0.0,0.0,cnn_lstm
3257_javap.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3256_javadoc.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3255_javac.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3254_java.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3253_jarsigner.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3252_jar.exe,benign,54,0,0,0,1,0,,0.0,0.0,cnn_lstm
3251_jaccesswalker.exe,benign,100,0,0,0,1,0,,0.0,0.0,cnn_lstm
3250_jaccessinspector.exe,benign,100,0,0,1,1,0,Registry Persistence,0.75,0.0,cnn_lstm
